"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;der Bauer;Verlauf der drei Tage gieng ***der Bauer***, dem Befehl des Königs;5773;5782;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_C3D43F27-5272-462B-B7EF-B10B0008EE1A;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;der Bauer;Herr König,“ antwortete ***der Bauer***, „was könnt Ihr;4480;4489;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_93103555-3B60-48C1-B2E1-AF752EC51770;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;der Bauer;nicht aufhören wollte, sprach ***der Bauer*** zu ihm „ja,;2085;2094;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_63359F39-E6FD-429B-8B36-D3DEC69C00A6;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;der Bauer;wäre ein Spaß, aber ***der Bauer*** sagte „Spaß beiseite,;3211;3220;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_7E147B65-8C6F-433C-AA93-C04CECF3EB2E;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;ihrs;“ „Nun, wenn ***ihrs*** nicht glauben wollt, ich;548;552;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_68C17CD1-F093-4606-ADDE-18B0D3E2895A;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;ihrs;das ihr seid! wißt ***ihrs*** nicht besser? sieben Thaler;428;432;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_DDF4AC0A-ECBE-4257-91D8-D92EB06D8427;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;ihrs;ganz bös, „wollt ***ihrs*** besser wissen als ich,;835;839;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_FC3B3FEC-AF22-4AC5-B653-EA781C21171A;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;ihrs;Ja, Vater, wie ***ihrs*** haben wollt, wenn ihr;5327;5331;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_2BB791AF-EA9B-4607-A9E3-80BE559544A6;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;den Alten;eine Eisenstange und schlug auf ***den Alten*** los, bis er wimmerte;17808;17817;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_15CA49AF-1ECC-4FF3-BF70-E17D6FEECD8D;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;Der Bauer;was, was.“ ***Der Bauer***, der es von weitem;2733;2742;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_629C487B-426F-4385-B703-ECC414F1B6AF;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;das Mädchen;Reise zurück. Sie rief ***das Mädchen*** zu sich und forderte ihm;3270;3281;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_AA72E38D-A4DE-4C47-92DE-46398E276C38;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;das Mädchen;“ „Nein“ sagte ***das Mädchen*** zum drittenmal. Da sprach;3942;3953;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_B18EA55D-53D3-4D4E-B3DC-84BCDCC19A21;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;das Mädchen;"sein.“

Da versank ***das Mädchen*** in einen tiefen Schlaf,";4116;4127;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_BB2E6F5F-D293-48F7-A4B3-8B024EDE1CF6;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;seiner Tochter;, der da saß mit ***seiner Tochter*** und fragte was ihm für;3612;3626;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_D527157A-C05F-479C-8974-03B3AF6F052C;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;Söhnlein;will ich dir deine beiden ***Söhnlein*** zurück geben.“ Aber;8871;8879;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_B7C03448-2BE9-4CC2-8C09-A9473D64314F;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;die Jungfrau Mari;sein, und als nun ***die Jungfrau Mari***a weg war, fieng;1425;1442;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_04BB74D1-CBAF-4DCC-90CF-1FE0A15C4075;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_F93B34DE-347A-43FB-B3EE-E615DC7FA314;1. Der Froschkönig oder der eiserne Heinrich;7839;der einfältige Frosch;Sie dachte aber „was ***der einfältige Frosch*** schwätzt, der sitzt im;2354;2375;C_C6308657-B2D2-473D-BBE5-BF3D4E3507E5;1. Der Froschkönig oder der eiserne Heinrich Belebte Entitäten A2;/belebte_entität;;"#4A61FF";CATMA_5BC6D935-4661-41ED-8FED-E64DFC92B311;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;dus;was.“ „Willst ***dus*** auch nicht wegfressen und für;2299;2302;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_35AC8EFD-4A94-440B-A55E-5D92E580AE4A;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;dus;anfangen!“ „Weil ***dus*** bist,“ sprach der;5055;5058;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_3AB8ACB1-CD93-4313-977A-7ED712936288;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_26F28329-46F7-4572-96D6-6ACEBEC3A6A3;2. Katze und Maus in Gesellschaft (1857);5281;die arme Maus;„Ganz aus“ hatte ***die arme Maus*** schon auf der Zunge,;5115;5128;C_CA80D7AA-D4D8-408E-81BC-CFA4F3FEBA54;2. Katze und Maus in Gesellschaft (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_D1274C96-E70E-43EA-8711-BEA4265909A7;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_26F28329-46F7-4572-96D6-6ACEBEC3A6A3;2. Katze und Maus in Gesellschaft (1857);5281;eurer;Name, ist der in ***eurer*** Familie gebräuchlich?“ „;2171;2176;C_CA80D7AA-D4D8-408E-81BC-CFA4F3FEBA54;2. Katze und Maus in Gesellschaft (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_F9E0C4C8-2E99-41A1-879E-FC3EA0C1C695;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;eurer;den Wald, seid auf ***eurer*** Hut vor dem Wolf,;321;326;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_F45CE58A-492D-4901-953E-8381197E6E63;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;die kleinen Fische;über ihn herschütten, daß ***die kleinen Fische*** um ihn herum zappelten.;19396;19414;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_096BFF7E-B616-4EFF-B437-C5EDEDF0D4E5;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;seine;"vor den Baum, und ***seine*** langen


 Haare bedeckten es von";5331;5336;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_FD8F549E-6192-4DC7-A70F-BEAA4FABA774;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;seine;. Wurzeln und Waldbeeren waren ***seine*** einzige Nahrung, die suchte;4852;4857;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_F7157A9F-9982-4245-BD3F-8B336C31C029;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;seine;trank süße Milch, und ***seine*** Kleider waren von Gold,;864;869;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_DA952D4B-537D-4F71-8AE8-18CA502B3AF0;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;seine;hohler Baum, das mußte ***seine*** Wohnung sein. Da kroch;4524;4529;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_A6971CFD-09B8-43CE-99EB-14578BB08CD4;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;seine;hinaus in den Wald an ***seine*** Arbeit, und wie er;339;344;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_0697859E-5409-41C5-950F-03CA75C74503;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;seine;“ und der König konnte ***seine*** Räthe nicht mehr zurückweisen.;9241;9246;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_C0235B75-627B-4D83-A6E8-886559CDE7FA;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;seine;Nicht lange, so zerrissen ***seine*** Kleider und fiel ein Stück;5174;5179;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_09A11A40-D2D0-4AEF-8BD1-8494EBCBB0AA;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;seine;die Nüsse waren im Winter ***seine*** Speise und wenn Schnee und;5034;5039;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_9D3DAC8D-C6B0-4A54-8881-6514749747C6;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;seine;es mit mir nehmen, ***seine*** Mutter sein und für es;641;646;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_756A6D36-10A5-44A6-808F-2943F38256DE;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;seine;kehrten sich aber nicht an ***seine*** Rechnung und riefen abermals „;744;749;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_D78C0439-076F-4EA7-8D26-EF8E5CE94A1E;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;seine;sagen, und füllte in ***seine*** weiten Taschen was nur hinein;6702;6707;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_0EC6D9FB-C139-4EEB-8851-47D609A9FF85;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;seine;Belohnung und der Bauer um ***seine*** Strafe, so sprach er;7894;7899;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_12EEB389-8507-4614-A48B-555951B64B63;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;seine;gieng ans Feuer, wärmte ***seine*** Hand und legte sie ihm;15837;15842;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_14C6375A-419E-41FA-8B54-B3096C2C6FC2;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;seine;da klagte ihm der Vater ***seine*** Noth und erzählte wie sein;1836;1841;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_323D5B25-F56F-4E62-AAF1-A397185E24B2;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;seine;setzte er sich wieder auf ***seine*** Bank und sprach ganz verdrießlich;15287;15292;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_80AC9A0E-F62B-4651-B436-A95A6FAFD0BA;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;seine;dem wird der Vater noch ***seine*** Last haben!“ Wenn;307;312;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_4931C33A-C9E9-4944-AF05-FE8271CDE4D2;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;seine;“ Aber der Wolf hatte ***seine*** schwarze Pfote in das Fenster;1377;1382;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_EAD5C12C-4D41-4905-A840-0DA7C2A6ADD5;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;seine;aß er und machte damit ***seine*** Stimme fein. Dann kam;1192;1197;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_DB3DC69D-ADD0-44D7-BF3C-D62A5BCF3436;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;seine;nicht. Als der Wolf ***seine*** Lust gebüßt hatte, trollte;2930;2935;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_0D00F2EF-D331-4C3E-98E1-7850BF649AE6;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;ein wunderschönes Mädchen;sah er unter dem Baum ***ein wunderschönes Mädchen*** sitzen, das saß da;5829;5854;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_0B905085-822D-4DB9-81A6-8A3A9E921967;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_F93B34DE-347A-43FB-B3EE-E615DC7FA314;1. Der Froschkönig oder der eiserne Heinrich;7839;Der Frosch;"Menschen Geselle sein.“

***Der Frosch***, als er die Zusage";2481;2491;C_C6308657-B2D2-473D-BBE5-BF3D4E3507E5;1. Der Froschkönig oder der eiserne Heinrich Belebte Entitäten A2;/belebte_entität;;"#4A61FF";CATMA_BC0019AB-E9B3-4B4D-AA4C-B9A238D674D5;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_F93B34DE-347A-43FB-B3EE-E615DC7FA314;1. Der Froschkönig oder der eiserne Heinrich;7839;Der Frosch;sies nicht gerne that. ***Der Frosch*** ließ sichs gut schmecken,;4987;4997;C_C6308657-B2D2-473D-BBE5-BF3D4E3507E5;1. Der Froschkönig oder der eiserne Heinrich Belebte Entitäten A2;/belebte_entität;;"#4A61FF";CATMA_2DC8D8C2-2566-4163-BF1A-A9ED95C3E302;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;eine schöne große Frau;hackte, stand auf einmal ***eine schöne große Frau*** vor ihm, die hatte;397;419;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_EC25B136-36E5-4DBE-928F-0FC915EDA01A;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;unser liebes Mütterchen;damit wir wissen daß du ***unser liebes Mütterchen*** bist.“ Da legte;2281;2304;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_80997E38-00C2-47E9-825F-DB5B25BCBDFA;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;ein schönes Töchterlein;nächsten Jahre gebar die Königin ***ein schönes Töchterlein***, da erschien ihr zum;8421;8444;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_A2D0E96D-AB0D-4FBB-96D6-9874B1CE1FD7;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;der Kerl;"Wort aus dem Munde; ***der Kerl*** da ist im Stand und";8318;8326;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_060BBA3C-EB67-435A-B733-35622200F65D;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;sein;Der Holzhacker gehorchte, holte ***sein*** Kind und übergab es der;711;715;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_1D0ECE48-FABA-4D3A-9074-FB6940EF7E0E;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;sein;legte sie ihre Hand auf ***sein*** Herz, fühlte wie es;3524;3528;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_A6E519CD-3108-4A97-9992-CA24503DE9D9;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;sein;Arm, trug es auf ***sein*** Pferd und ritt mit ihm;6293;6297;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_52F6AFC7-2874-4D8E-825A-A93CDF81C1A0;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;sein;er ins Wirthshaus und überzählte ***sein*** Geld. Der Jude war;6792;6796;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_3990E51F-B195-4047-A8B3-350ABCFF1E6C;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;sein;zu dem Fleischer gieng und ***sein*** Geld forderte. Der Fleischer;3146;3150;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_95A57FDB-A561-4891-9681-031A0AD6C43E;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sein;arg ward, faßte er ***sein*** Schnitzmesser und rief „fort;11701;11705;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_5987FC01-6CF4-4418-A80C-7864473DB6C9;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sein;,“ legte sich an ***sein*** Feuer und schlief bis es;12632;12636;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_8694B37C-C0B3-4B9C-9E94-DEAED6532959;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sein;gräulich, traten ihm auf ***sein*** Feuer, zerrten es auseinander;11564;11568;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_A01BD771-3D21-4F49-9428-E05C08614EC4;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sein;sich zum Feuer und fieng ***sein*** altes Lied wieder an,;13461;13465;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_D09D2790-9B3E-4932-A4A4-13D519F6DC0F;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sein;und wollte zusehen, und ***sein*** weißer Bart hieng herab.;17557;17561;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_3F072A12-D7EE-4EC1-9170-DC2D0C9D51B6;;;
